rmsd_l,rmsd_i,dfnat,dbsa,dnonb_e,dnonb_water,dcom_distance,dhbnum,quality
0.4777160,0.2469501,0.19,-2.311,313.344,-2577.0,0.04899999999999993,-6.0,native
0.6948612,0.2384905,0.17,-1.9060000000000006,224.32,-1081.0,-0.10200000000000031,-3.0,native
0.5937409,0.2850625,0.1,-1.3650000000000002,-59.20900000000006,-618.5999999999985,-0.07699999999999996,0.0,native
0.5388666,0.2753576,0.12,-0.2469999999999999,-67.93900000000008,-1553.5999999999985,-0.17100000000000026,0.0,native
0.4606804,0.2506794,0.11,0.16699999999999982,-104.43299999999999,-1863.0999999999985,-0.14300000000000024,0.0,native
0.4478606,0.2402096,0.16,-0.15700000000000003,-59.89200000000005,-1791.0999999999985,-0.11699999999999999,0.0,native
0.4760001,0.2517087,0.13,-1.2810000000000006,12.608999999999924,-2002.5999999999985,-0.17200000000000015,-1.0,native
0.4597740,0.2531299,0.14,-0.7550000000000008,-52.20500000000004,-1074.5999999999985,-0.08800000000000008,-1.0,native
0.4227522,0.2459534,0.11,-1.1449999999999996,69.904,-1822.0999999999985,-0.0900000000000003,-2.0,native
0.5762917,0.2598870,0.07,-0.9909999999999997,102.00399999999996,-2296.0,-0.12300000000000022,-1.0,native
0.4181215,0.2376220,0.14,-1.2940000000000005,8.954999999999927,-930.1999999999971,-0.12200000000000033,-1.0,native
0.4631279,0.2344374,0.12,-1.0700000000000003,18.021999999999935,-1566.199999999997,-0.129,-1.0,native
0.6137994,0.2578102,0.09,-0.3280000000000012,-45.96900000000005,-1593.300000000003,-0.08899999999999997,-1.0,native
0.5697298,0.2549732,0.13,-0.5449999999999999,-3.719000000000051,-2664.199999999997,-0.16100000000000003,-1.0,native
0.5576678,0.2607381,0.11,-1.359,-47.408000000000015,-2033.699999999997,-0.06200000000000028,-1.0,native
0.6585319,0.2743852,0.13,-0.04800000000000004,-100.52300000000002,-2966.0,-0.0950000000000002,2.0,native
0.5657090,0.2545910,0.15,-0.6859999999999999,-24.389999999999986,-2246.9000000000015,-0.15500000000000025,-1.0,native
0.6123236,0.2597147,0.08,-1.1029999999999998,112.86599999999999,-3273.0999999999985,-0.10000000000000009,0.0,native
0.5383489,0.2400315,0.13,-1.2469999999999999,5.244000000000028,-2387.5999999999985,-0.09200000000000008,-1.0,native
0.5004317,0.2713628,0.09,0.38400000000000034,-125.09100000000001,-1011.8000000000029,-0.133,1.0,native
0.6629472,0.2424370,0.12,-1.0549999999999997,-96.28700000000003,-2708.0999999999985,-0.13800000000000034,0.0,native
0.4397445,0.2263187,0.13,-0.5330000000000013,-59.68100000000004,-2318.800000000003,-0.125,0.0,native
0.5295438,0.2329935,0.11,-1.168000000000001,16.567999999999984,-2268.9000000000015,-0.06099999999999994,0.0,native
0.4995736,0.2506764,0.09,0.5219999999999985,266.23,-116.19999999999709,0.07400000000000029,-3.0,non-native
0.4963509,0.2642546,0.1,0.6380000000000017,311.759,-1313.4000000000015,0.10400000000000009,-3.0,non-native
0.4824803,0.3077543,0.11,1.5420000000000016,241.72900000000004,253.8000000000029,0.051000000000000156,-3.0,non-native
0.3521049,0.2490897,0.09,0.6999999999999993,199.93499999999995,377.20000000000437,-0.0009999999999998899,-2.0,non-native
0.4513870,0.2609064,0.1,0.5960000000000001,250.39699999999993,-370.5,0.07000000000000028,-3.0,non-native
0.4405784,0.2314784,0.09,1.8309999999999995,260.249,1007.0,0.03400000000000025,-4.0,non-native
0.5293114,0.2927621,0.1,1.815999999999999,311.679,-842.0999999999985,0.07100000000000017,-3.0,non-native
0.4274037,0.2967438,0.11,1.7689999999999984,281.45899999999995,97.80000000000291,0.06000000000000005,-4.0,non-native
0.4713882,0.2967898,0.09,1.2880000000000003,346.111,665.5999999999985,0.03500000000000014,-5.0,non-native
0.4353247,0.2692693,0.11,3.0010000000000012,276.721,141.5,0.07500000000000018,-5.0,non-native
0.4304120,0.2622353,0.06,1.1209999999999987,341.35499999999996,175.59999999999854,0.05900000000000016,-5.0,non-native
0.4676436,0.2572617,0.09,0.5470000000000006,261.39,-56.799999999995634,0.02200000000000024,-4.0,non-native
0.4771836,0.2671426,0.11,0.26200000000000045,290.37,-47.599999999998545,0.07100000000000017,-5.0,non-native
0.4794983,0.3008381,0.09,3.600999999999999,239.82799999999997,-407.29999999999563,0.03000000000000025,-4.0,non-native
0.4684488,0.2816616,0.08,-0.0259999999999998,342.30199999999996,-330.5,0.07500000000000018,-5.0,non-native
0.4355379,0.2520898,0.09,-0.5739999999999998,297.644,-1293.0,0.06200000000000028,-4.0,non-native
0.3418070,0.2468124,0.09,-0.6310000000000002,342.342,-659.7999999999956,0.06200000000000028,-4.0,non-native
0.4442136,0.2928443,0.1,-0.7509999999999994,310.23400000000004,-1388.7999999999956,0.11500000000000021,-5.0,non-native
0.4336721,0.2723689,0.09,0.2779999999999987,349.27,100.59999999999854,0.08300000000000018,-5.0,non-native
0.3651738,0.2380458,0.1,0.09799999999999898,292.92499999999995,-1325.5,0.11400000000000032,-4.0,non-native
0.4339867,0.2665474,0.1,-1.0220000000000002,339.58799999999997,-1147.5999999999985,0.1030000000000002,-4.0,non-native
0.6954529,0.2883242,0.17,-0.47199999999999953,233.72900000000004,-2681.9000000000015,-0.18399999999999972,-2.0,non-native
0.6126795,0.2988999,0.08,-0.4930000000000003,185.11,-2327.2999999999956,-0.11599999999999966,-1.0,non-native
0.5844510,0.3157783,0.14,-0.7599999999999998,173.69600000000003,-1830.0999999999985,-0.11299999999999999,-3.0,non-native
0.5941277,0.3054578,0.12,0.4800000000000004,220.58399999999995,-1201.5,-0.1609999999999996,-4.0,non-native
0.5518119,0.3082141,0.12,1.8339999999999996,64.07299999999998,-1891.0,-0.1889999999999996,-1.0,non-native
0.6596866,0.2951270,0.12,2.09,-40.769000000000005,-2764.199999999997,-0.23199999999999976,1.0,non-native
0.5543317,0.2833934,0.1,0.3440000000000012,229.543,-1020.1999999999971,-0.1479999999999997,-4.0,non-native
0.5446876,0.2971574,0.13,-0.3230000000000004,203.89300000000003,-289.1999999999971,-0.1499999999999999,-3.0,non-native
0.5959323,0.3215393,0.09,-0.36400000000000077,260.46500000000003,-993.2999999999956,-0.125,-3.0,non-native
0.6200541,0.3196780,0.2,-0.053000000000000824,209.611,-1570.0,-0.15699999999999958,-2.0,non-native
0.5872964,0.3072284,0.13,-0.13899999999999935,214.87099999999998,-1348.699999999997,-0.15799999999999992,-3.0,non-native
0.4400741,0.2909193,0.14,-0.7629999999999999,298.81499999999994,-1721.5,-0.08399999999999963,-4.0,non-native
0.4284885,0.2675098,0.2,-0.1750000000000007,55.36299999999994,-2029.699999999997,-0.08699999999999974,0.0,non-native
0.6825047,0.3086405,0.17,-0.8949999999999996,264.36699999999996,-3101.199999999997,-0.18399999999999972,-3.0,non-native
0.4537227,0.2894295,0.16,-0.35299999999999976,110.93299999999999,-1297.7999999999956,-0.09399999999999986,-1.0,non-native
0.4864317,0.2784544,0.16,1.4959999999999987,-20.666000000000054,-1764.2999999999956,-0.1889999999999996,2.0,non-native
0.4818734,0.2541270,0.16,-0.29299999999999926,0.7329999999999472,-2486.5,-0.10699999999999976,1.0,non-native
0.5786653,0.2879722,0.18,-0.379999999999999,122.35500000000002,-1582.7999999999956,-0.13599999999999968,-2.0,non-native
0.6482377,0.3178136,0.12,-0.3620000000000001,95.26999999999998,-2148.699999999997,-0.1549999999999998,-2.0,non-native
0.6142636,0.2591804,0.17,-0.7759999999999998,59.819999999999936,-1912.4000000000015,-0.11699999999999999,-1.0,non-native
0.6658191,0.3000557,0.13,-1.3290000000000006,160.71299999999997,-2270.9000000000015,-0.10299999999999976,-2.0,non-native
0.5749218,0.2587917,0.1,-3.25,-42.577,-1333.7999999999956,-0.015000000000000124,1.0,native
0.7111726,0.2910921,0.1,-3.3100000000000005,-66.61900000000003,-1562.699999999997,0.04499999999999993,1.0,native
0.4278127,0.2088128,0.13,-2.824,-17.99599999999998,-2123.4000000000015,-0.018000000000000238,0.0,native
0.3910485,0.2221945,0.12,-2.4000000000000004,-150.85699999999997,-2217.2999999999956,-0.01200000000000001,3.0,native
0.6332116,0.2588452,0.11,-3.891,123.48399999999998,-1289.4000000000015,-0.015000000000000124,-1.0,native
0.4227637,0.2338506,0.11,-2.0810000000000013,-151.47400000000005,-715.4000000000015,0.008000000000000007,2.0,native
0.5139588,0.2453274,0.07,-3.5520000000000014,97.447,-1813.5999999999985,-0.028000000000000025,-3.0,native
0.4710731,0.2424527,0.1,-1.681000000000001,-73.005,-1249.7999999999956,-0.06400000000000006,2.0,native
0.5361400,0.2401840,0.1,-3.3970000000000002,24.701999999999998,-925.5999999999985,-0.1200000000000001,-1.0,native
0.7128930,0.2691257,0.12,-3.601000000000001,188.58499999999998,-1675.7999999999956,-0.12400000000000011,-1.0,native
0.5258072,0.2240512,0.13,-1.4880000000000013,101.20100000000002,-1850.4000000000015,-0.09600000000000009,0.0,native
0.4185033,0.2251164,0.13,-1.8209999999999997,-20.701000000000022,-1524.9000000000015,-0.039000000000000146,1.0,native
0.5390642,0.2021090,0.11,-2.378,87.93900000000002,-1459.699999999997,-0.08700000000000019,0.0,native
0.4193865,0.2063707,0.08,-2.965,103.55899999999997,-1984.4000000000015,0.011999999999999567,0.0,native
0.5822801,0.2412753,0.07,-3.248000000000001,205.772,-1624.5999999999985,-0.017000000000000348,-2.0,native
0.4712432,0.2373302,0.09,-4.127000000000001,252.26600000000002,-2088.7999999999956,0.052999999999999936,-2.0,native
0.7627801,0.2554907,0.12,-4.585000000000001,66.29599999999999,-222.79999999999563,0.03399999999999981,0.0,native
0.6871444,0.2511219,0.14,-2.91,10.893000000000029,-1563.7999999999956,0.042999999999999705,0.0,native
0.8121530,0.2686118,0.14,-2.1500000000000004,32.73900000000003,-1910.5999999999985,-0.02900000000000036,-1.0,native
0.8383183,0.2571351,0.12,-2.0950000000000006,-32.668000000000006,-1739.5999999999985,0.03299999999999992,1.0,native
0.4141159,0.1988507,0.14,-1.4009999999999998,-151.765,-1686.5999999999985,-0.08800000000000008,1.0,native
1.2414206,0.3828484,0.04,-8.190000000000001,350.31100000000004,-3912.4000000000015,-0.026000000000000245,-3.0,native
0.8403735,0.3125968,0.06,-6.572000000000001,214.00599999999997,-3411.7999999999956,0.054999999999999716,-2.0,native
0.7174436,0.2810718,0.09,-6.038,242.23000000000002,-1834.4000000000015,0.17499999999999982,-1.0,native
0.5836844,0.2671885,0.09,-5.341000000000001,190.3,-3680.7999999999956,0.07199999999999962,-3.0,native
1.0390338,0.3356202,0.07,-6.058,210.74399999999997,-2250.4000000000015,0.11699999999999999,-2.0,native
0.9593443,0.3206295,0.08,-6.188000000000001,300.276,-3376.199999999997,0.09199999999999964,-3.0,native
1.0435761,0.3382742,0.03,-7.7860000000000005,344.304,-2707.7999999999956,0.10899999999999999,-3.0,native
0.7432650,0.2872262,0.08,-6.083,382.02,-2133.0,0.08899999999999997,-4.0,native
0.8500536,0.3059693,0.13,-6.494,319.639,-2640.0,0.121,-2.0,native
0.8390794,0.2678920,0.06,-6.758000000000001,384.18899999999996,-2913.699999999997,0.1379999999999999,-3.0,native
0.9477259,0.3203928,0.09,-6.57,265.212,-2397.5999999999985,0.11799999999999988,-1.0,native
0.7814679,0.3011222,0.04,-6.934000000000001,342.72299999999996,-3123.5,0.08599999999999985,-3.0,native
0.9619508,0.3063514,0.07,-6.025,305.211,-2871.699999999997,0.11999999999999966,-2.0,native
1.3650899,0.3842018,0.01,-8.347000000000001,339.89599999999996,-1828.199999999997,0.09599999999999964,-2.0,native
0.6481464,0.2400907,0.06,-6.651,340.946,-2854.5,0.22899999999999965,-4.0,native
0.5527607,0.2526676,0.03,-5.011000000000001,207.52800000000002,-3209.0999999999985,0.21499999999999986,-3.0,native
0.6560093,0.2565343,0.02,-5.269,164.61200000000002,-3294.2999999999956,0.054999999999999716,-3.0,native
0.6523842,0.2837381,0.01,-7.129000000000001,290.056,-3766.5,0.18199999999999994,-2.0,native
0.4127568,0.1977541,0.08,-2.5310000000000006,61.28699999999998,-1955.0,0.03599999999999959,-1.0,native
0.5624407,0.2317832,0.07,-3.120000000000001,82.51099999999997,-1664.5999999999985,0.021999999999999797,-1.0,native
0.6758339,0.2452148,0.08,-5.349,190.57600000000002,-1897.5999999999985,0.10399999999999965,-3.0,native
0.6585329,0.2847123,0.23,-3.6590000000000007,219.82799999999997,-3269.2000000000044,0.2589999999999999,-3.0,non-native
0.7005374,0.2942439,0.23,-3.4510000000000023,339.13499999999993,-2510.0,0.2679999999999998,-3.0,non-native
0.7071654,0.3259772,0.27,-3.397000000000002,214.221,-1719.800000000003,0.2610000000000001,-1.0,non-native
0.7111969,0.2828172,0.21,-5.074000000000002,413.14099999999996,-2875.0999999999985,0.31800000000000006,-4.0,non-native
0.6784250,0.3166333,0.28,-3.6430000000000007,290.086,-3244.800000000003,0.2469999999999999,-3.0,non-native
0.6187920,0.2826861,0.2,-3.964000000000002,418.91499999999996,-3025.7000000000044,0.24299999999999988,-5.0,non-native
0.6667349,0.2961092,0.27,-2.902000000000001,296.8299999999999,-3105.5999999999985,0.15200000000000014,-4.0,non-native
0.5979438,0.3127075,0.25,-3.932000000000002,396.12299999999993,-1863.0999999999985,0.16800000000000015,-4.0,non-native
0.6336965,0.2903027,0.26,-4.933000000000002,385.155,-3370.0,0.2679999999999998,-3.0,non-native
0.5453856,0.2884292,0.23,-4.155000000000001,349.758,-2755.0999999999985,0.09399999999999986,-3.0,non-native
0.6617890,0.2746239,0.27,-4.772000000000002,296.1479999999999,-2642.9000000000015,0.21499999999999986,-2.0,non-native
0.6626753,0.2821009,0.25,-5.217000000000002,350.42099999999994,-2198.800000000003,0.1509999999999998,-4.0,non-native
0.5500487,0.2991761,0.3,-3.796000000000001,212.63299999999992,-2230.0999999999985,0.16599999999999993,-1.0,non-native
0.6104469,0.2890158,0.24,-3.9360000000000017,233.4699999999999,-1518.300000000003,0.1469999999999998,-2.0,non-native
0.5911701,0.2782139,0.26,-3.2790000000000017,232.89699999999993,-2525.5999999999985,0.21099999999999985,-1.0,non-native
0.6192684,0.3294254,0.27,-2.9750000000000014,121.832,-1093.5999999999985,0.17099999999999982,0.0,non-native
0.6389893,0.3039774,0.26,-4.631000000000002,380.169,-1544.0,0.28100000000000014,-4.0,non-native
0.6448848,0.2546265,0.25,-3.617000000000001,381.59499999999997,-3789.5999999999985,0.21899999999999986,-5.0,non-native
0.5869773,0.2712979,0.23,-5.283000000000001,462.02799999999996,-1991.5,0.33099999999999996,-5.0,non-native
0.7333420,0.2779774,0.21,-4.402000000000001,352.84,-2725.5999999999985,0.2559999999999998,-5.0,non-native
0.6532669,0.2817279,0.15,-3.801000000000002,409.05699999999996,-1328.5,0.23399999999999999,-5.0,non-native
0.6333612,0.2790107,0.18,-0.37700000000000244,218.86899999999991,-2017.0999999999985,-0.020999999999999908,-1.0,non-native
0.7033052,0.3367340,0.2,-0.17400000000000126,92.67099999999994,-1976.800000000003,-0.12400000000000011,-1.0,non-native
0.7411585,0.3260792,0.17,-0.2970000000000024,177.47399999999993,-2348.5999999999985,-0.10899999999999999,-2.0,non-native
0.5773295,0.2966558,0.24,-0.14300000000000068,73.79699999999991,-2264.2000000000044,-0.053999999999999826,-1.0,non-native
0.6490576,0.3370213,0.21,-1.0570000000000022,40.77499999999998,-2136.800000000003,-0.06300000000000017,1.0,non-native
0.7003804,0.3362610,0.18,-0.20300000000000118,164.76099999999997,-3412.5999999999985,-0.08700000000000019,-2.0,non-native
0.6378127,0.3121465,0.2,0.32099999999999795,232.87699999999995,-2942.4000000000015,-0.07200000000000006,-2.0,non-native
0.6821300,0.3033645,0.22,-0.13800000000000168,155.06499999999994,-2682.0999999999985,-0.16100000000000003,-2.0,non-native
0.6012850,0.3153405,0.17,0.24599999999999866,86.40499999999997,-2467.9000000000015,-0.10499999999999998,0.0,non-native
0.6716681,0.3170204,0.19,0.09999999999999787,235.99399999999991,-2503.0999999999985,-0.04599999999999982,-2.0,non-native
0.6958200,0.3269103,0.2,0.20099999999999696,191.75299999999993,-2611.300000000003,-0.11699999999999999,-2.0,non-native
0.5416058,0.3317086,0.18,-0.27300000000000146,198.135,-2453.9000000000015,-0.006000000000000227,-2.0,non-native
0.6792305,0.3421020,0.2,0.6859999999999999,151.44099999999992,-2417.0999999999985,-0.08999999999999986,-1.0,non-native
0.6038520,0.3025866,0.18,-0.29900000000000126,159.16099999999994,-2905.800000000003,-0.04800000000000004,-1.0,non-native
0.6153819,0.3325076,0.2,1.4619999999999997,98.99699999999996,-2173.0,-0.1389999999999998,-1.0,non-native
0.5133910,0.2823804,0.26,0.3979999999999997,200.5519999999999,-2032.4000000000015,-0.07299999999999995,-2.0,non-native
0.6281522,0.2915700,0.21,1.1309999999999967,58.34999999999991,-1696.4000000000015,-0.15600000000000014,-2.0,non-native
0.5939080,0.2777352,0.21,-1.7380000000000013,248.183,-2076.7000000000044,-0.07900000000000018,-2.0,non-native
0.4569347,0.2480667,0.24,-0.26700000000000124,156.79399999999998,-1530.5999999999985,-0.06099999999999994,-1.0,non-native
0.6330964,0.3030686,0.18,-1.942000000000002,245.49399999999991,-2108.800000000003,0.04999999999999982,-2.0,non-native
0.5418845,0.2673741,0.2,-1.1820000000000022,280.5899999999999,-2279.5999999999985,-0.04599999999999982,-4.0,non-native
0.8646031,0.3673188,0.15,-1.1579999999999995,49.745000000000005,-1708.1000000000058,0.1589999999999998,-1.0,native
0.7588202,0.3499947,0.16,-0.18799999999999883,-40.158000000000015,-3319.100000000006,0.09299999999999997,1.0,native
1.0158725,0.3583996,0.12,1.466000000000001,-80.44400000000002,-2269.600000000006,0.10899999999999999,-1.0,native
1.1943196,0.3677641,0.15,-2.3979999999999997,174.739,-2762.0,0.2879999999999998,-2.0,native
0.9560407,0.3333327,0.13,-0.1349999999999998,46.31400000000002,-3341.100000000006,0.19999999999999973,-1.0,native
0.5653913,0.2883809,0.18,1.3190000000000008,-53.488999999999976,-2167.5,0.1379999999999999,1.0,native
0.5106858,0.3140047,0.25,3.914999999999999,-123.97800000000001,-2904.2000000000044,0.04499999999999993,1.0,native
0.5502160,0.3140042,0.12,1.657,-167.372,-1223.4000000000015,0.15300000000000002,2.0,native
0.5109048,0.3007940,0.19,3.0760000000000005,-243.83999999999997,-3131.600000000006,0.08800000000000008,2.0,native
0.5243669,0.2949871,0.19,2.7360000000000007,-143.12399999999997,-3116.4000000000015,0.04800000000000004,1.0,native
0.5569562,0.2784369,0.24,2.5330000000000013,-17.379999999999995,-1951.1000000000058,0.07399999999999984,0.0,native
0.6003996,0.3073300,0.18,1.3239999999999998,57.028999999999996,-3436.800000000003,0.06099999999999994,-2.0,native
0.5185153,0.3184961,0.18,2.8640000000000008,-172.00899999999996,-2267.300000000003,-0.02499999999999991,1.0,native
0.6165811,0.2647772,0.19,0.6650000000000009,-121.10499999999996,-1920.300000000003,0.08699999999999974,1.0,native
0.4323456,0.2789828,0.18,2.0389999999999997,-142.949,-1774.7000000000044,-0.01200000000000001,1.0,native
0.5107387,0.2623802,0.21,2.216000000000001,-124.41500000000002,-1868.300000000003,0.029999999999999805,1.0,native
0.4666799,0.2529529,0.22,2.218,-21.209000000000003,-1904.0,0.021999999999999797,0.0,native
0.5697110,0.2825774,0.18,0.5730000000000004,-87.00200000000001,-1250.2000000000044,0.07099999999999973,0.0,native
0.6386995,0.2840501,0.24,0.6180000000000003,-32.30599999999998,-2340.300000000003,0.14500000000000002,0.0,native
0.5059950,0.2630059,0.22,1.0620000000000012,-33.464,-1672.1000000000058,0.09499999999999975,-1.0,native
0.3756790,0.2554421,0.24,2.346,-135.04299999999995,-1672.4000000000015,0.0040000000000000036,0.0,native
0.7580839,0.2689177,0.13,-0.9710000000000001,75.94400000000002,-2196.2000000000044,0.09899999999999975,-2.0,native
0.7933408,0.2822822,0.11,-0.9130000000000003,57.11500000000001,-3017.4000000000015,0.05799999999999983,-2.0,native
0.6504161,0.2529372,0.13,-0.391,57.547000000000025,-1571.2000000000044,0.028000000000000025,-2.0,native
0.9902651,0.2943573,0.07,-1.5629999999999988,83.04000000000002,-2734.0,0.15799999999999992,-2.0,native
0.6120549,0.2251283,0.17,-0.4640000000000004,32.293000000000006,-2680.0,-0.04200000000000026,-1.0,native
0.6717452,0.2369190,0.12,0.041999999999999815,7.814999999999998,-1759.5,0.007000000000000117,-1.0,native
0.6934561,0.2642859,0.13,1.1420000000000012,23.670999999999992,-1899.2000000000044,0.005999999999999783,-2.0,native
0.7716724,0.2693464,0.04,0.6530000000000005,65.69600000000003,-2684.2000000000044,0.03299999999999992,-2.0,native
0.8583317,0.2837009,0.12,-0.6679999999999993,75.09100000000001,-1732.7000000000044,0.08499999999999996,-2.0,native
0.7003630,0.2646656,0.13,-1.3439999999999994,87.89300000000003,-2983.4000000000015,0.1429999999999998,-1.0,native
0.5925235,0.2509261,0.19,0.516,41.44400000000002,-1454.2000000000044,-0.002000000000000224,-2.0,native
0.7038417,0.2616669,0.15,-0.3719999999999999,56.98599999999999,-1861.4000000000015,0.14000000000000012,0.0,native
0.7624426,0.2524585,0.11,-0.0730000000000004,69.88,-2423.300000000003,0.08299999999999974,-1.0,native
0.6119775,0.2401382,0.1,-0.8140000000000001,96.257,-2715.600000000006,0.03500000000000014,-2.0,native
0.7608679,0.2834841,0.06,-1.7289999999999992,132.178,-2644.4000000000015,0.08000000000000007,-2.0,native
0.6896926,0.2326221,0.05,-1.475999999999999,90.22899999999998,-1133.2000000000044,0.07499999999999973,-2.0,native
0.6208390,0.2728818,0.09,-1.0939999999999994,64.904,-1885.300000000003,0.09499999999999975,-1.0,native
0.5979338,0.2825384,0.06,-0.8919999999999995,101.49000000000001,-1571.5,0.05799999999999983,-3.0,native
0.6362381,0.2712346,0.09,-1.0730000000000004,93.219,-1709.9000000000015,0.137,-1.0,native
0.7706807,0.2745903,0.14,-1.6069999999999993,-7.488999999999976,-2774.5,0.2290000000000001,0.0,native
0.5933750,0.2640919,0.1,0.08500000000000085,78.71699999999998,-2310.0,-0.06099999999999994,-2.0,native
0.5658202,0.2433873,0.11,-1.0389999999999997,342.533,-3625.300000000003,0.10399999999999965,0.0,non-native
0.4431007,0.2316730,0.16,-0.8010000000000002,257.346,-3286.5,0.09499999999999975,0.0,non-native
0.4555758,0.2373842,0.12,-1.4960000000000004,444.625,-2377.5,0.17399999999999993,-2.0,non-native
0.4169485,0.2433876,0.17,-0.4429999999999996,294.22900000000004,-2128.300000000003,0.10699999999999976,0.0,non-native
0.4287741,0.2441360,0.16,-1.1829999999999998,354.053,-1957.6000000000058,0.19099999999999984,-3.0,non-native
0.4862222,0.2298731,0.15,0.2759999999999998,320.50699999999995,-1212.9000000000015,0.17999999999999972,-2.0,non-native
0.4771365,0.2619005,0.18,-0.2840000000000007,368.859,-2439.9000000000015,0.12699999999999978,-2.0,non-native
0.5803180,0.2702437,0.13,0.12199999999999989,362.366,-2639.9000000000015,0.11199999999999966,-1.0,non-native
0.4217778,0.2354429,0.13,-1.0330000000000013,491.22499999999997,-3111.4000000000015,0.20299999999999985,-3.0,non-native
0.5959460,0.2668130,0.19,-1.0069999999999997,486.735,-3222.5,0.1889999999999996,-2.0,non-native
0.4754631,0.2691067,0.17,-2.3550000000000004,404.13,-2684.7000000000044,0.1759999999999997,-2.0,non-native
0.4831053,0.2519951,0.17,-3.1180000000000003,516.357,-3723.600000000006,0.19699999999999962,-3.0,non-native
0.5793660,0.2778132,0.13,-2.950000000000001,514.337,-3216.4000000000015,0.22299999999999986,-2.0,non-native
0.5067273,0.2507263,0.14,-3.5790000000000006,515.7950000000001,-3634.5,0.21599999999999975,-3.0,non-native
0.5836418,0.2680649,0.13,-4.136000000000001,524.736,-2754.300000000003,0.18399999999999972,-2.0,non-native
0.4917590,0.2601476,0.14,-2.224,410.067,-2032.7000000000044,0.246,-2.0,non-native
0.5301878,0.2574385,0.15,-4.054,505.682,-2983.300000000003,0.20999999999999996,-3.0,non-native
0.5531905,0.2583060,0.13,-2.6449999999999996,490.202,-2737.100000000006,0.18199999999999994,-2.0,non-native
0.5499634,0.2702335,0.16,-2.450000000000001,496.21,-3017.9000000000015,0.14399999999999968,-2.0,non-native
0.5914303,0.2545688,0.12,-3.966000000000001,485.95799999999997,-2149.4000000000015,0.21999999999999975,-2.0,non-native
0.5592301,0.2547120,0.15,-3.417,483.924,-2934.2000000000044,0.1629999999999998,-2.0,non-native
0.7907588,0.4073379,0.04,-7.202,591.961,-3519.9000000000015,0.4139999999999997,-5.0,non-native
1.2616471,0.6090066,0.01,-8.633,708.132,-3940.0,0.6449999999999996,-6.0,non-native
1.4304951,0.6894590,0.05,-8.946000000000002,741.199,-3423.300000000003,0.7029999999999994,-7.0,non-native
1.4026402,0.6221034,0.03,-7.6770000000000005,593.529,-2780.800000000003,0.5990000000000002,-5.0,non-native
1.2834941,0.6108143,0.04,-8.31,593.7439999999999,-3357.7000000000044,0.6299999999999999,-5.0,non-native
1.3603587,0.6321356,0.02,-7.743,571.652,-3750.9000000000015,0.5979999999999999,-3.0,non-native
1.4785016,0.6311246,0.03,-7.256,364.194,-3285.4000000000015,0.6049999999999995,-2.0,non-native
1.5940213,0.6386929,0.03,-7.455,570.797,-3704.5,0.6019999999999994,-6.0,non-native
1.9051951,0.6988112,0.01,-6.797000000000001,582.153,-3487.300000000003,0.577,-5.0,non-native
2.0304794,0.7518667,0.01,-6.526,633.044,-4447.9000000000015,0.5750000000000002,-5.0,non-native
